,File,Duration (Sec),Text Length,Speaking Length (ms),Spealing Percentage
5898,1yu2xaI-Sqk_0043,4.2,6,1.5000000000000002,0.3571428571428572
5899,1yu2xaI-Sqk_0044,3.1,4,1.3,0.41935483870967744
5900,1yu2xaI-Sqk_0045,3.5,8,2.4,0.6857142857142857
5901,1yu2xaI-Sqk_0046,3.1,5,1.5000000000000002,0.48387096774193555
5902,1yu2xaI-Sqk_0047,1.7,4,1.2999999999999998,0.7647058823529411
5903,1yu2xaI-Sqk_0048,2.7,4,1.4000000000000001,0.5185185185185185
5904,1yu2xaI-Sqk_0049,2.6,8,2.4,0.923076923076923
5905,1yu2xaI-Sqk_0050,4.2,8,2.1000000000000005,0.5000000000000001
5906,1yu2xaI-Sqk_0051,2.8,6,1.8999999999999995,0.6785714285714284
5907,1yu2xaI-Sqk_0052,1.7,5,1.5999999999999999,0.9411764705882353
5908,1yu2xaI-Sqk_0053,2.8,6,2.6999999999999997,0.9642857142857143
5909,1yu2xaI-Sqk_0054,2.6,6,2.5,0.9615384615384615
5910,1yu2xaI-Sqk_0055,2.7,9,2.5,0.9259259259259258
5911,1yu2xaI-Sqk_0056,2.0,4,1.6,0.8
5912,1yu2xaI-Sqk_0057,2.5,6,2.0,0.8
5913,1yu2xaI-Sqk_0058,1.7,4,1.2999999999999998,0.7647058823529411
5914,1yu2xaI-Sqk_0059,3.2,7,2.4,0.7499999999999999
5915,1yu2xaI-Sqk_0060,1.3,3,1.1,0.8461538461538461
5916,1yu2xaI-Sqk_0061,3.2,6,2.2,0.6875
5917,1yu2xaI-Sqk_0062,2.3,9,2.0,0.8695652173913044
5918,1yu2xaI-Sqk_0063,7.0,15,4.300000000000001,0.6142857142857144
5919,1yu2xaI-Sqk_0064,3.2,6,1.8000000000000003,0.5625
5920,1yu2xaI-Sqk_0065,2.6,5,1.8,0.6923076923076923
5921,1yu2xaI-Sqk_0066,1.5,5,1.4,0.9333333333333332
5922,1yu2xaI-Sqk_0067,2.6,7,2.1,0.8076923076923077
5923,1yu2xaI-Sqk_0068,2.3,6,1.7999999999999998,0.782608695652174
5924,1yu2xaI-Sqk_0069,1.6,3,1.4000000000000001,0.875
5925,1yu2xaI-Sqk_0070,2.3,6,1.5999999999999999,0.6956521739130435
5926,1yu2xaI-Sqk_0071,3.1,5,2.5,0.8064516129032258
5927,1yu2xaI-Sqk_0072,1.4,3,1.2999999999999998,0.9285714285714285
5928,1yu2xaI-Sqk_0073,3.3,9,2.5999999999999996,0.7878787878787878
5929,1yu2xaI-Sqk_0074,1.8,4,1.5,0.8333333333333333
5930,1yu2xaI-Sqk_0075,2.2,6,2.0,0.9090909090909091
5931,1yu2xaI-Sqk_0076,1.7,4,1.2000000000000002,0.7058823529411766
5932,1yu2xaI-Sqk_0077,3.4,6,2.8000000000000003,0.823529411764706
5933,1yu2xaI-Sqk_0078,1.9,4,1.4,0.7368421052631579
5934,1yu2xaI-Sqk_0079,2.5,4,1.3,0.52
5935,1yu2xaI-Sqk_0080,2.0,5,1.6,0.8
5936,1yu2xaI-Sqk_0081,2.9,8,2.8,0.9655172413793103
5937,1yu2xaI-Sqk_0082,2.2,6,2.1,0.9545454545454545
5938,1yu2xaI-Sqk_0083,2.0,4,2.0,1.0
5939,1yu2xaI-Sqk_0084,1.8,5,1.4,0.7777777777777777
5940,1yu2xaI-Sqk_0085,2.0,4,1.3,0.65
5941,1yu2xaI-Sqk_0086,1.3,4,1.2,0.923076923076923
5942,1yu2xaI-Sqk_0087,3.3,6,2.8,0.8484848484848485
5943,1yu2xaI-Sqk_0088,4.0,8,2.7,0.675
5944,1yu2xaI-Sqk_0089,2.1,5,2.0,0.9523809523809523
5945,1yu2xaI-Sqk_0090,3.6,7,3.0999999999999996,0.8611111111111109
5946,1yu2xaI-Sqk_0091,3.9,8,3.1999999999999993,0.8205128205128204
5947,1yu2xaI-Sqk_0092,2.4,5,1.9,0.7916666666666666
5948,1yu2xaI-Sqk_0093,2.6,7,2.4,0.923076923076923
5949,1yu2xaI-Sqk_0094,3.1,6,2.5,0.8064516129032258
5950,1yu2xaI-Sqk_0095,1.3,4,0.8,0.6153846153846154
5951,1yu2xaI-Sqk_0096,2.2,5,1.4000000000000001,0.6363636363636364
5952,1yu2xaI-Sqk_0097,1.7,5,1.5999999999999999,0.9411764705882353
5953,1yu2xaI-Sqk_0098,1.8,5,1.6,0.888888888888889
5954,1yu2xaI-Sqk_0099,3.3,8,2.1999999999999997,0.6666666666666666
5955,1yu2xaI-Sqk_0100,4.5,7,3.2,0.7111111111111111
5956,1yu2xaI-Sqk_0101,2.6,5,0.8999999999999999,0.3461538461538461
5957,1yu2xaI-Sqk_0102,2.6,6,1.9,0.7307692307692307
5958,1yu2xaI-Sqk_0103,3.3,6,2.4000000000000004,0.7272727272727274
5959,1yu2xaI-Sqk_0104,1.7,4,1.1,0.6470588235294118
5960,1yu2xaI-Sqk_0105,1.3,4,0.8,0.6153846153846154
5961,1yu2xaI-Sqk_0106,3.2,7,1.7000000000000002,0.53125
5962,1yu2xaI-Sqk_0107,2.4,7,1.9,0.7916666666666666
5963,1yu2xaI-Sqk_0108,1.5,4,1.0999999999999999,0.7333333333333333
5964,1yu2xaI-Sqk_0109,3.7,5,2.2,0.5945945945945946
5965,1yu2xaI-Sqk_0110,2.2,5,1.9000000000000001,0.8636363636363636
5966,1yu2xaI-Sqk_0111,2.4,4,1.4,0.5833333333333334
5967,1yu2xaI-Sqk_0112,2.5,4,1.0999999999999999,0.43999999999999995
5968,1yu2xaI-Sqk_0113,1.9,5,1.7999999999999998,0.9473684210526315
5969,1yu2xaI-Sqk_0114,1.7,4,1.5,0.8823529411764706
5970,1yu2xaI-Sqk_0115,1.3,3,1.2,0.923076923076923
5971,1yu2xaI-Sqk_0116,2.6,7,2.4,0.923076923076923
5972,1yu2xaI-Sqk_0117,3.3,6,2.4999999999999996,0.7575757575757575
5973,1yu2xaI-Sqk_0118,3.0,6,2.3,0.7666666666666666
5974,1yu2xaI-Sqk_0119,2.5,5,1.7999999999999998,0.72
5975,1yu2xaI-Sqk_0120,1.9,4,1.4,0.7368421052631579
5976,1yu2xaI-Sqk_0121,2.5,7,1.9,0.76
5977,1yu2xaI-Sqk_0122,3.1,6,2.4000000000000004,0.7741935483870969
5978,1yu2xaI-Sqk_0123,2.3,6,2.0,0.8695652173913044
5979,1yu2xaI-Sqk_0124,2.6,6,2.2,0.8461538461538461
5980,1yu2xaI-Sqk_0125,4.5,8,2.7,0.6000000000000001
5981,1yu2xaI-Sqk_0126,3.8,8,2.8,0.7368421052631579
5982,1yu2xaI-Sqk_0127,1.7,4,1.1,0.6470588235294118
5983,1yu2xaI-Sqk_0128,1.9,5,1.0999999999999999,0.5789473684210525
5984,1yu2xaI-Sqk_0129,2.6,6,2.5,0.9615384615384615
5985,1yu2xaI-Sqk_0130,2.5,4,1.9,0.76
5986,1yu2xaI-Sqk_0131,1.6,3,1.3,0.8125
5987,1yu2xaI-Sqk_0132,1.7,4,1.3,0.7647058823529412
5988,1yu2xaI-Sqk_0133,1.8,4,1.4,0.7777777777777777
5989,1yu2xaI-Sqk_0134,2.7,6,2.2,0.8148148148148149
5990,1yu2xaI-Sqk_0135,3.3,7,2.9,0.8787878787878788
5991,1yu2xaI-Sqk_0136,2.1,5,1.8000000000000003,0.8571428571428572
5992,1yu2xaI-Sqk_0137,3.1,6,2.4000000000000004,0.7741935483870969
5993,1yu2xaI-Sqk_0138,1.6,4,1.5,0.9375
5994,1yu2xaI-Sqk_0139,2.6,6,2.1,0.8076923076923077
5995,1yu2xaI-Sqk_0140,1.9,5,1.7,0.8947368421052632
5996,1yu2xaI-Sqk_0141,2.3,8,1.7999999999999998,0.782608695652174
5997,1yu2xaI-Sqk_0142,3.4,5,2.1,0.6176470588235294
5998,1yu2xaI-Sqk_0143,3.3,9,2.6999999999999997,0.8181818181818181
5999,1yu2xaI-Sqk_0144,2.5,7,1.4,0.5599999999999999
6000,1yu2xaI-Sqk_0145,1.8,5,1.6,0.888888888888889
6001,1yu2xaI-Sqk_0146,2.4,5,2.0,0.8333333333333334
6002,1yu2xaI-Sqk_0147,2.0,5,1.8,0.9
6003,1yu2xaI-Sqk_0148,2.2,5,1.4000000000000001,0.6363636363636364
6004,1yu2xaI-Sqk_0149,2.6,6,2.3,0.8846153846153845
6005,1yu2xaI-Sqk_0150,1.9,6,1.7,0.8947368421052632
6006,1yu2xaI-Sqk_0151,1.9,6,1.3,0.6842105263157895
6007,1yu2xaI-Sqk_0152,3.3,7,2.0999999999999996,0.6363636363636362
6008,1yu2xaI-Sqk_0153,2.4,5,1.6,0.6666666666666667
6009,1yu2xaI-Sqk_0154,1.8,5,1.7,0.9444444444444444
6010,1yu2xaI-Sqk_0155,1.5,6,1.3,0.8666666666666667
6011,1yu2xaI-Sqk_0156,2.5,5,1.9000000000000001,0.76
6012,1yu2xaI-Sqk_0157,5.1,9,2.4000000000000004,0.47058823529411775
6013,1yu2xaI-Sqk_0158,4.0,7,3.3000000000000003,0.8250000000000001
6014,1yu2xaI-Sqk_0159,2.3,6,2.0999999999999996,0.9130434782608695
6015,1yu2xaI-Sqk_0160,3.0,6,2.4,0.7999999999999999
6016,1yu2xaI-Sqk_0161,2.8,5,2.4999999999999996,0.8928571428571428
6017,1yu2xaI-Sqk_0162,1.399875,4,1.2999999999999998,0.9286543441378693
6018,1yu2xaI-Sqk_0163,2.5,5,1.8,0.72
6019,1yu2xaI-Sqk_0164,2.100125,8,1.7,0.8094756264508065
6020,1yu2xaI-Sqk_0165,2.8,4,2.1999999999999997,0.7857142857142857
6021,1yu2xaI-Sqk_0166,3.4,8,2.5999999999999996,0.7647058823529411
6022,1yu2xaI-Sqk_0167,1.8,5,1.6,0.888888888888889
6023,1yu2xaI-Sqk_0168,3.0,7,2.6,0.8666666666666667
6024,1yu2xaI-Sqk_0169,1.9,4,1.2999999999999998,0.6842105263157894
6025,1yu2xaI-Sqk_0170,2.9,4,2.2,0.7586206896551725
6026,1yu2xaI-Sqk_0171,1.9,5,1.2999999999999998,0.6842105263157894
6027,1yu2xaI-Sqk_0172,2.0,6,1.8,0.9
6028,1yu2xaI-Sqk_0173,2.0,4,1.6,0.8
6029,1yu2xaI-Sqk_0174,2.500125,4,1.9999999999999998,0.7999600019998999
6030,1yu2xaI-Sqk_0175,1.85,4,1.7,0.9189189189189189
6031,1yu2xaI-Sqk_0176,2.75,8,2.2,0.8
6032,1yu2xaI-Sqk_0177,1.8,5,1.5,0.8333333333333333
6033,1yu2xaI-Sqk_0178,3.0,4,1.9000000000000001,0.6333333333333334
6034,1yu2xaI-Sqk_0179,2.7,6,2.2,0.8148148148148149
6035,1yu2xaI-Sqk_0180,4.6,8,2.3999999999999995,0.5217391304347825
6036,1yu2xaI-Sqk_0181,2.6,5,2.5,0.9615384615384615
6037,1yu2xaI-Sqk_0182,1.8,4,1.3000000000000003,0.7222222222222223
6038,1yu2xaI-Sqk_0183,1.6,4,1.2000000000000002,0.7500000000000001
6039,1yu2xaI-Sqk_0184,5.2,9,3.4000000000000004,0.6538461538461539
6040,1yu2xaI-Sqk_0185,1.7,5,0.8999999999999999,0.5294117647058824
6041,1yu2xaI-Sqk_0186,3.1,7,2.9,0.9354838709677419
6042,1yu2xaI-Sqk_0187,2.6,5,2.3000000000000003,0.8846153846153847
6043,1yu2xaI-Sqk_0188,1.5,5,1.4,0.9333333333333332
6044,1yu2xaI-Sqk_0189,1.5,3,1.4,0.9333333333333332
6045,1yu2xaI-Sqk_0190,2.2,5,1.6,0.7272727272727273
6046,1yu2xaI-Sqk_0191,2.2,4,1.8000000000000003,0.8181818181818182
6047,1yu2xaI-Sqk_0192,2.0,5,1.5999999999999999,0.7999999999999999
6048,1yu2xaI-Sqk_0193,3.7,5,2.1,0.5675675675675675
6049,1yu2xaI-Sqk_0194,2.4,4,2.0,0.8333333333333334
6050,1yu2xaI-Sqk_0195,2.7,5,2.3000000000000003,0.8518518518518519
6051,1yu2xaI-Sqk_0196,3.1,5,2.2,0.7096774193548387
6052,1yu2xaI-Sqk_0197,3.3,8,2.4,0.7272727272727273
6053,1yu2xaI-Sqk_0198,3.4,8,2.6000000000000005,0.7647058823529413
6054,1yu2xaI-Sqk_0199,4.0,8,2.6999999999999997,0.6749999999999999
6055,1yu2xaI-Sqk_0200,3.2,6,2.2,0.6875
6056,1yu2xaI-Sqk_0201,3.3,8,2.8,0.8484848484848485
6057,1yu2xaI-Sqk_0202,1.5,4,1.0,0.6666666666666666
6058,1yu2xaI-Sqk_0203,1.8,6,1.3,0.7222222222222222
6059,1yu2xaI-Sqk_0204,4.4,7,2.1000000000000005,0.47727272727272735
6060,1yu2xaI-Sqk_0205,4.1,9,3.2,0.7804878048780489
6061,1yu2xaI-Sqk_0206,2.4,5,1.8,0.75
6062,1yu2xaI-Sqk_0207,3.6,7,3.0,0.8333333333333333
6063,1yu2xaI-Sqk_0208,2.7,7,2.2,0.8148148148148149
6064,1yu2xaI-Sqk_0209,2.4,6,1.7999999999999998,0.75
6065,1yu2xaI-Sqk_0210,2.1,5,1.4000000000000001,0.6666666666666667
6066,1yu2xaI-Sqk_0211,2.6,7,1.5999999999999999,0.6153846153846153
6067,1yu2xaI-Sqk_0212,4.0,6,2.3000000000000003,0.5750000000000001
6068,1yu2xaI-Sqk_0213,1.6,4,1.4000000000000001,0.875
6069,1yu2xaI-Sqk_0214,2.9,8,2.4,0.8275862068965517
6070,1yu2xaI-Sqk_0215,2.6,7,2.2,0.8461538461538461
6071,1yu2xaI-Sqk_0216,2.9,6,2.4,0.8275862068965517
6072,1yu2xaI-Sqk_0217,1.7,4,1.5,0.8823529411764706
6073,1yu2xaI-Sqk_0218,1.4,4,1.0999999999999999,0.7857142857142857
6074,1yu2xaI-Sqk_0219,3.5,8,2.8000000000000003,0.8
6075,1yu2xaI-Sqk_0220,2.3,4,1.7000000000000002,0.7391304347826089
6076,1yu2xaI-Sqk_0221,2.7,6,2.4,0.8888888888888888
6077,1yu2xaI-Sqk_0222,2.6,6,2.1,0.8076923076923077
6078,1yu2xaI-Sqk_0223,1.8,5,1.7,0.9444444444444444
6079,1yu2xaI-Sqk_0224,1.9,5,1.7,0.8947368421052632
6080,1yu2xaI-Sqk_0225,3.6,7,2.6,0.7222222222222222
6081,1yu2xaI-Sqk_0226,1.9,5,1.4,0.7368421052631579
6082,1yu2xaI-Sqk_0227,1.3,4,1.1,0.8461538461538461
6083,1yu2xaI-Sqk_0228,1.9,5,1.7999999999999998,0.9473684210526315
6084,1yu2xaI-Sqk_0229,2.3,4,1.0999999999999999,0.47826086956521735
6085,1yu2xaI-Sqk_0230,2.0,4,1.4,0.7
6086,1yu2xaI-Sqk_0231,3.1,8,2.2,0.7096774193548387
6087,1yu2xaI-Sqk_0232,2.6,7,2.2,0.8461538461538461
6088,1yu2xaI-Sqk_0233,1.2,3,1.0999999999999999,0.9166666666666666
6089,1yu2xaI-Sqk_0234,2.2,5,1.7,0.7727272727272726
6090,1yu2xaI-Sqk_0235,1.4,5,1.2999999999999998,0.9285714285714285
6091,1yu2xaI-Sqk_0236,2.5,6,1.6,0.64
6092,1yu2xaI-Sqk_0237,3.2,6,2.1000000000000005,0.6562500000000001
6093,1yu2xaI-Sqk_0238,3.3,7,2.0,0.6060606060606061
6094,1yu2xaI-Sqk_0239,3.2,5,2.1,0.65625
6095,1yu2xaI-Sqk_0240,2.0,6,1.3000000000000003,0.6500000000000001
6096,1yu2xaI-Sqk_0241,1.8,4,1.1,0.6111111111111112
6097,2eOeqKFcpLs_0000,6.2,4,3.8999999999999995,0.629032258064516
6098,2eOeqKFcpLs_0001,2.9,6,2.8,0.9655172413793103
6099,2eOeqKFcpLs_0002,2.3,4,2.1999999999999997,0.9565217391304347
6100,2eOeqKFcpLs_0003,3.3,5,2.8999999999999995,0.8787878787878787
6101,2eOeqKFcpLs_0004,3.2,5,2.7,0.84375
6102,2eOeqKFcpLs_0005,2.3,6,2.1999999999999997,0.9565217391304347
6103,2eOeqKFcpLs_0006,2.1,5,2.0,0.9523809523809523
6104,2eOeqKFcpLs_0007,4.6,7,2.8999999999999995,0.6304347826086956
6105,2eOeqKFcpLs_0008,4.1,11,3.2999999999999994,0.8048780487804877
6106,2eOeqKFcpLs_0009,2.6,4,1.8000000000000003,0.6923076923076924
6107,2eOeqKFcpLs_0010,3.8,7,2.8,0.7368421052631579
6108,2eOeqKFcpLs_0011,1.6,3,1.4,0.8749999999999999
6109,2eOeqKFcpLs_0012,5.2,7,4.1000000000000005,0.7884615384615385
6110,2eOeqKFcpLs_0013,3.3,7,2.8,0.8484848484848485
6111,2eOeqKFcpLs_0014,3.7,6,3.1,0.8378378378378378
6112,2eOeqKFcpLs_0015,2.8,7,2.4999999999999996,0.8928571428571428
6113,2eOeqKFcpLs_0016,3.5,5,3.0999999999999996,0.8857142857142856
6114,2eOeqKFcpLs_0017,2.8,6,2.3999999999999995,0.857142857142857
6115,2eOeqKFcpLs_0018,4.3,8,3.6999999999999993,0.8604651162790696
6116,2eOeqKFcpLs_0019,2.9,5,2.3,0.793103448275862
6117,2eOeqKFcpLs_0020,2.4,5,2.1999999999999997,0.9166666666666666
6118,2eOeqKFcpLs_0021,4.4,7,3.8,0.8636363636363635
6119,2eOeqKFcpLs_0022,2.2,3,1.6,0.7272727272727273
6120,2eOeqKFcpLs_0023,5.2,5,4.6,0.8846153846153845
6121,2eOeqKFcpLs_0024,1.7,3,1.4,0.8235294117647058
6122,2eOeqKFcpLs_0025,3.0,6,2.3,0.7666666666666666
6123,2eOeqKFcpLs_0026,3.1,5,2.6,0.8387096774193549
6124,2eOeqKFcpLs_0027,6.4,8,5.6000000000000005,0.875
6125,2eOeqKFcpLs_0028,2.4,5,2.1,0.8750000000000001
6126,2eOeqKFcpLs_0029,3.7,7,2.9000000000000004,0.7837837837837839
6127,2eOeqKFcpLs_0030,7.8,9,6.599999999999999,0.846153846153846
6128,2eOeqKFcpLs_0031,4.4,5,3.0000000000000004,0.6818181818181819
6129,2eOeqKFcpLs_0032,1.6,5,1.5,0.9375
6130,2eOeqKFcpLs_0033,3.6,7,3.0,0.8333333333333333
6131,2eOeqKFcpLs_0034,1.8,5,1.6,0.888888888888889
6132,2eOeqKFcpLs_0035,2.6,5,2.5,0.9615384615384615
6133,2eOeqKFcpLs_0036,2.5,5,2.1,0.8400000000000001
6134,2eOeqKFcpLs_0037,2.8,5,2.2,0.7857142857142858
6135,2eOeqKFcpLs_0038,1.6,5,1.4000000000000001,0.875
6136,2eOeqKFcpLs_0039,4.1,6,3.6999999999999993,0.9024390243902438
6137,2eOeqKFcpLs_0040,2.0,5,1.8,0.9
6138,2eOeqKFcpLs_0041,3.9,9,3.2,0.8205128205128206
6139,2eOeqKFcpLs_0042,2.4,5,1.9,0.7916666666666666
6140,2eOeqKFcpLs_0043,3.7,6,2.5999999999999996,0.7027027027027025
6141,2eOeqKFcpLs_0044,4.0,5,3.0,0.75
6142,2eOeqKFcpLs_0045,5.4,6,4.5,0.8333333333333333
6143,2eOeqKFcpLs_0046,3.7,6,2.9000000000000004,0.7837837837837839
6144,2eOeqKFcpLs_0047,4.2,7,3.3000000000000003,0.7857142857142857
6145,2eOeqKFcpLs_0048,3.0,6,2.7,0.9
6146,2eOeqKFcpLs_0049,4.1,10,3.6999999999999993,0.9024390243902438
6147,2eOeqKFcpLs_0050,3.6,5,3.1999999999999997,0.8888888888888888
6148,2eOeqKFcpLs_0051,3.3,5,2.5,0.7575757575757576
6149,2eOeqKFcpLs_0052,2.9,7,2.6,0.896551724137931
6150,2eOeqKFcpLs_0053,4.1,7,3.2,0.7804878048780489
6151,2eOeqKFcpLs_0054,4.6,5,4.1,0.8913043478260869
6152,2eOeqKFcpLs_0055,3.6,9,3.0,0.8333333333333333
6153,2eOeqKFcpLs_0056,3.7,7,3.4000000000000004,0.918918918918919
6154,2eOeqKFcpLs_0057,4.5,6,3.2,0.7111111111111111
6155,2eOeqKFcpLs_0058,3.6,6,3.2,0.888888888888889
6156,2eOeqKFcpLs_0059,4.1,9,3.5,0.853658536585366
6157,2eOeqKFcpLs_0060,5.0,9,4.4,0.8800000000000001
6158,2eOeqKFcpLs_0061,2.2,6,1.8000000000000003,0.8181818181818182
6159,2eOeqKFcpLs_0062,3.9,6,3.3,0.8461538461538461
6160,2eOeqKFcpLs_0063,4.0,8,3.1,0.775
6161,2eOeqKFcpLs_0064,2.6,5,2.3,0.8846153846153845
6162,2eOeqKFcpLs_0065,2.3,4,1.9,0.8260869565217391
6163,2eOeqKFcpLs_0066,3.699875,9,3.0,0.8108382039933781
6164,2eOeqKFcpLs_0067,2.5,6,2.2,0.8800000000000001
6165,2eOeqKFcpLs_0068,3.600125,6,2.8000000000000003,0.7777507725426202
6166,2eOeqKFcpLs_0069,3.7,9,3.1000000000000005,0.8378378378378379
6167,2eOeqKFcpLs_0070,4.7,9,4.199999999999999,0.8936170212765956
6168,2eOeqKFcpLs_0071,6.2,8,4.4,0.7096774193548387
6169,2eOeqKFcpLs_0072,3.5,6,2.7,0.7714285714285715
6170,2eOeqKFcpLs_0073,3.5,6,3.1,0.8857142857142858
6171,2eOeqKFcpLs_0074,2.6,6,2.3,0.8846153846153845
6172,2eOeqKFcpLs_0075,2.9,5,2.0,0.6896551724137931
6173,2eOeqKFcpLs_0076,3.2,7,3.0,0.9375
6174,2eOeqKFcpLs_0077,3.2,8,2.9000000000000004,0.9062500000000001
6175,2eOeqKFcpLs_0078,2.5,6,1.9,0.76
6176,2eOeqKFcpLs_0079,3.5,8,3.0,0.8571428571428571
6177,2eOeqKFcpLs_0080,2.9,6,2.5,0.8620689655172414
6178,2eOeqKFcpLs_0081,4.3,8,3.8999999999999995,0.9069767441860465
6179,2eOeqKFcpLs_0082,3.1,6,3.0,0.9677419354838709
6180,2eOeqKFcpLs_0083,3.3,7,2.5999999999999996,0.7878787878787878
6181,2eOeqKFcpLs_0084,3.0,7,2.5999999999999996,0.8666666666666666
6182,2eOeqKFcpLs_0085,2.1,4,1.7,0.8095238095238094
6183,2eOeqKFcpLs_0086,1.7,5,1.5999999999999999,0.9411764705882353
6184,2eOeqKFcpLs_0087,3.2,5,2.7,0.84375
6185,2eOeqKFcpLs_0088,1.7,4,1.5999999999999999,0.9411764705882353
6186,2eOeqKFcpLs_0089,2.3,4,1.7999999999999998,0.782608695652174
6187,2eOeqKFcpLs_0090,1.7,4,1.4000000000000001,0.823529411764706
6188,2eOeqKFcpLs_0091,4.6,9,3.9999999999999996,0.8695652173913043
6189,2eOeqKFcpLs_0092,3.9,7,2.9999999999999996,0.7692307692307692
6190,2eOeqKFcpLs_0093,3.9,7,2.8,0.717948717948718
6191,2eOeqKFcpLs_0094,2.6,5,2.1999999999999997,0.846153846153846
6192,2eOeqKFcpLs_0095,3.8,7,2.9,0.7631578947368421
6193,2eOeqKFcpLs_0096,2.2,4,1.7000000000000002,0.7727272727272727
6194,2eOeqKFcpLs_0097,3.1,8,2.6,0.8387096774193549
6195,2eOeqKFcpLs_0098,3.9,6,2.8,0.717948717948718
6196,2eOeqKFcpLs_0099,4.1,8,2.5,0.6097560975609757
6197,2eOeqKFcpLs_0100,2.2,4,2.0,0.9090909090909091
6198,2eOeqKFcpLs_0101,4.3,8,3.5999999999999996,0.8372093023255813
6199,2eOeqKFcpLs_0102,2.4,6,1.7,0.7083333333333334
6200,2eOeqKFcpLs_0103,2.7,6,2.1,0.7777777777777778
6201,2eOeqKFcpLs_0104,2.5,3,2.0999999999999996,0.8399999999999999
6202,2eOeqKFcpLs_0105,3.4,8,3.0,0.8823529411764706
6203,2eOeqKFcpLs_0106,3.2,5,2.3000000000000003,0.71875
6204,2eOeqKFcpLs_0107,3.4,8,2.9,0.8529411764705882
6205,2eOeqKFcpLs_0108,3.0,5,2.1,0.7000000000000001
6206,2eOeqKFcpLs_0109,1.6,4,1.5,0.9375
6207,2eOeqKFcpLs_0110,3.9,7,3.3999999999999995,0.8717948717948717
6208,2eOeqKFcpLs_0111,2.7,4,2.5,0.9259259259259258
6209,2eOeqKFcpLs_0112,3.4,8,2.8999999999999995,0.8529411764705881
6210,2eOeqKFcpLs_0113,2.2,6,1.8000000000000003,0.8181818181818182
6211,2eOeqKFcpLs_0114,2.4,7,2.4,1.0
6212,2eOeqKFcpLs_0115,2.2,6,1.7000000000000002,0.7727272727272727
6213,2eOeqKFcpLs_0116,2.5,5,2.0,0.8
6214,2eOeqKFcpLs_0117,5.5,7,2.3999999999999995,0.4363636363636363
6215,2eOeqKFcpLs_0118,3.3,4,2.4,0.7272727272727273
6216,2eOeqKFcpLs_0119,6.0,9,4.1000000000000005,0.6833333333333335
6217,2eOeqKFcpLs_0120,3.8,5,2.3,0.6052631578947368
6218,2eOeqKFcpLs_0121,4.4,6,3.2,0.7272727272727273
6219,2eOeqKFcpLs_0122,5.0,8,4.300000000000001,0.8600000000000001
6220,2eOeqKFcpLs_0123,3.1,4,1.5,0.48387096774193544
6221,2eOeqKFcpLs_0124,2.6,4,2.1,0.8076923076923077
6222,2eOeqKFcpLs_0125,3.9,6,2.5,0.6410256410256411
6223,2eOeqKFcpLs_0126,4.7,7,2.9000000000000004,0.6170212765957447
6224,2eOeqKFcpLs_0127,5.1,6,2.8999999999999995,0.5686274509803921
6225,2eOeqKFcpLs_0128,2.7,4,2.3,0.8518518518518517
6226,2eOeqKFcpLs_0129,2.2,5,2.1,0.9545454545454545
6227,2eOeqKFcpLs_0130,4.4,7,3.6000000000000005,0.8181818181818182
6228,2eOeqKFcpLs_0131,3.5,5,2.5,0.7142857142857143
6229,2eOeqKFcpLs_0132,2.3,4,1.4,0.6086956521739131
6230,2eOeqKFcpLs_0133,3.6,8,2.9,0.8055555555555555
6231,2eOeqKFcpLs_0134,1.9,4,1.5,0.7894736842105263
6232,2eOeqKFcpLs_0135,2.7,6,2.4000000000000004,0.888888888888889
6233,2eOeqKFcpLs_0136,3.4,5,2.9000000000000004,0.8529411764705883
6234,2eOeqKFcpLs_0137,3.2,6,2.8,0.8749999999999999
6235,2eOeqKFcpLs_0138,2.7,6,2.3,0.8518518518518517
6236,2eOeqKFcpLs_0139,4.2,7,3.9000000000000004,0.9285714285714286
6237,2eOeqKFcpLs_0140,2.5,4,2.1,0.8400000000000001
6238,2eOeqKFcpLs_0141,3.9,4,2.3,0.5897435897435898
6239,2eOeqKFcpLs_0142,4.1,5,3.1999999999999993,0.7804878048780487
6240,2eOeqKFcpLs_0143,5.3,7,4.8999999999999995,0.9245283018867924
6241,2eOeqKFcpLs_0144,1.5,4,1.4,0.9333333333333332
6242,2eOeqKFcpLs_0145,3.9,7,3.2,0.8205128205128206
6243,2eOeqKFcpLs_0146,4.6,8,3.8999999999999995,0.8478260869565217
6244,2eOeqKFcpLs_0147,3.2,8,3.1,0.96875
6245,2eOeqKFcpLs_0148,3.2,5,2.1,0.65625
6246,2eOeqKFcpLs_0149,2.6,4,2.4,0.923076923076923
6247,2eOeqKFcpLs_0150,3.0,5,2.0999999999999996,0.6999999999999998
6248,2eOeqKFcpLs_0151,2.3,5,2.1999999999999997,0.9565217391304347
6249,2eOeqKFcpLs_0152,3.7,5,2.5,0.6756756756756757
6250,2eOeqKFcpLs_0153,3.3,9,2.8999999999999995,0.8787878787878787
6251,2eOeqKFcpLs_0154,3.8,7,3.0,0.7894736842105263
6252,2eOeqKFcpLs_0155,4.0,9,3.0999999999999996,0.7749999999999999
6253,2eOeqKFcpLs_0156,2.4,6,2.1999999999999997,0.9166666666666666
6254,2eOeqKFcpLs_0157,3.1,7,2.8,0.9032258064516128
6255,2eOeqKFcpLs_0158,2.7,6,2.2,0.8148148148148149
6256,2eOeqKFcpLs_0159,2.8,7,2.0999999999999996,0.7499999999999999
